DENOM_CIA,SETOR_ATIV,ANO_ARQUIVO,VL_CONTA,VL_CONTA_REAIS,VL_CONTA_BI
KORA SAÚDE PARTICIPAÇÕES S.A.,Serviços Médicos,2023,-252538.0,-252538000.0,-0.252538
HOSPITAL CARE CALEDONIA S.A.,Serviços Médicos,2023,-292702.0,-292702000.0,-0.292702
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,2023,-437802.0,-437802000.0,-0.437802
DIAGNOSTICOS DA AMERICA S.A.,Serviços Médicos,2023,-3035072.0,-3035072000.0,-3.035072
HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,2023,-4951058.0,-4951058000.0,-4.951058
LOCALIZA RENT A CAR S.A.,Serviços Transporte e Logística,2023,7288594.0,7288594000.0,7.288594
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,Serviços Transporte e Logística,2023,1661382.0,1661382000.0,1.661382
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Serviços Transporte e Logística,2023,1255588.0,1255588000.0,1.255588
LOCALIZA FLEET S.A.,Serviços Transporte e Logística,2023,1155341.0,1155341000.0,1.155341
JSL S.A.,Serviços Transporte e Logística,2023,1091930.0,1091930000.0,1.09193
COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,Serviços Transporte e Logística,2023,1024779.0,1024779000.0,1.024779
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",Serviços Transporte e Logística,2023,989330.0,989330000.0,0.98933
LOG-IN LOGISTICA INTERMODAL S.A.,Serviços Transporte e Logística,2023,466932.0,466932000.0,0.466932
VIX LOGÍSTICA S.A.,Serviços Transporte e Logística,2023,426498.0,426498000.0,0.426498
TEGMA GESTAO LOGISTICA S.A.,Serviços Transporte e Logística,2023,341576.0,341576000.0,0.341576
SIMPAR S.A.,Serviços Transporte e Logística,2023,288857.0,288857000.0,0.288857
UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Serviços Transporte e Logística,2023,203820.0,203820000.0,0.20382
UNIDAS LOCADORA S.A.,Serviços Transporte e Logística,2023,90923.0,90923000.0,0.090923
LETS RENT A CAR S/A,Serviços Transporte e Logística,2023,63754.0,63754000.0,0.063754
CLI SUL S.A.,Serviços Transporte e Logística,2023,52628.0,52628000.0,0.052628
HOLDING DO ARAGUAIA S.A.,Serviços Transporte e Logística,2023,44090.0,44090000.0,0.04409
HIDROVIAS DO BRASIL S.A.,Serviços Transporte e Logística,2023,9436.0,9436000.0,0.009436
EPR INFRAESTRUTURA PR S.A.,Serviços Transporte e Logística,2023,-3063.0,-3063000.0,-0.003063
CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,Serviços Transporte e Logística,2023,-41840.0,-41840000.0,-0.04184
MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,2023,-188890.0,-188890000.0,-0.18889
BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,2023,-249852.0,-249852000.0,-0.249852
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,2023,-451532.0,-451532000.0,-0.451532
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Serviços Transporte e Logística,2023,-929094.0,-929094000.0,-0.929094
ARTERIS S.A.,Serviços Transporte e Logística,2023,-2015924.0,-2015924000.0,-2.015924
AUTOMOB PARTICIPAÇÕES S.A.,Serviços Transporte e Logística,2023,-18394941.0,-18394941000.0,-18.394941
TELEFÔNICA BRASIL S.A,Telecomunicações,2023,9097879.0,9097879000.0,9.097879
TIM S.A.,Telecomunicações,2023,4508177.0,4508177000.0,4.508177
TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,Telecomunicações,2023,4006600.0,4006600000.0,4.0066
BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,Telecomunicações,2023,479432.0,479432000.0,0.479432
DESKTOP S.A.,Telecomunicações,2023,343940.0,343940000.0,0.34394
BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.,Telecomunicações,2023,317217.0,317217000.0,0.317217
VERO S.A.,Telecomunicações,2023,53581.0,53581000.0,0.053581
GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,Telecomunicações,2023,40816.0,40816000.0,0.040816
V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,Telecomunicações,2023,-57718.0,-57718000.0,-0.057718
LIGGA TELECOMUNICAÇÕES S.A.,Telecomunicações,2023,-97915.0,-97915000.0,-0.097915
ALGAR TELECOM S/A,Telecomunicações,2023,-98170.0,-98170000.0,-0.09817
OI S.A. - EM RECUPERAÇÃO JUDICIAL,Telecomunicações,2023,-24693690.0,-24693690000.0,-24.69369
PETTENATI S.A. INDUSTRIA TEXTIL,Têxtil e Vestuário,2023,150744553.0,150744553000.0,150.744553
GRENDENE S.A.,Têxtil e Vestuário,2023,1125698.0,1125698000.0,1.125698
VULCABRAS S.A.,Têxtil e Vestuário,2023,964813.0,964813000.0,0.964813
MUNDIAL S.A. - PRODUTOS DE CONSUMO,Têxtil e Vestuário,2023,875165.0,875165000.0,0.875165
AZZAS 2154 S.A.,Têxtil e Vestuário,2023,821211.0,821211000.0,0.821211
TRACK & FIELD CO S.A.,Têxtil e Vestuário,2023,210870.0,210870000.0,0.21087
CAMBUCI S.A.,Têxtil e Vestuário,2023,128624.0,128624000.0,0.128624
CIA FIACAO TECIDOS CEDRO CACHOEIRA,Têxtil e Vestuário,2023,53170.0,53170000.0,0.05317
COMPANHIA INDUSTRIAL CATAGUASES,Têxtil e Vestuário,2023,42561.0,42561000.0,0.042561
KARSTEN S.A.,Têxtil e Vestuário,2023,21014.0,21014000.0,0.021014
TEXTIL RENAUXVIEW S.A.,Têxtil e Vestuário,2023,17868.0,17868000.0,0.017868
GUARARAPES CONFECCOES S.A.,Têxtil e Vestuário,2023,17720.0,17720000.0,0.01772
C&A MODAS S.A.,Têxtil e Vestuário,2023,3166.0,3166000.0,0.003166
CIA INDUSTRIAL SCHLOSSER S.A.,Têxtil e Vestuário,2023,-330.0,-330000.0,-0.00033
FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL,Têxtil e Vestuário,2023,-16341.0,-16341000.0,-0.016341
CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2023,-88421.0,-88421000.0,-0.088421
INBRANDS S.A.,Têxtil e Vestuário,2023,-151234.0,-151234000.0,-0.151234
TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,Têxtil e Vestuário,2023,-311235.0,-311235000.0,-0.311235
GRUPO DE MODA SOMA S.A.,Têxtil e Vestuário,2023,-1281941.0,-1281941000.0,-1.281941
CIA TECIDOS NORTE DE MINAS COTEMINAS,Têxtil e Vestuário,2023,-1898491.0,-1898491000.0,-1.898491
ALPARGATAS S.A.,Têxtil e Vestuário,2023,-3517906.0,-3517906000.0,-3.517906
SAO MARTINHO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,2492023.0,2492023000.0,2.492023
SLC AGRICOLA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,1419703.0,1419703000.0,1.419703
TRÊS TENTOS AGROINDUSTRIAL S/A,"Agricultura (Açúcar, Álcool e Cana)",2024,1330167.0,1330167000.0,1.330167
JALLES MACHADO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,777447.0,777447000.0,0.777447
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,"Agricultura (Açúcar, Álcool e Cana)",2024,495403.0,495403000.0,0.495403
ENGELHART CTP (BRASIL) S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,428848.0,428848000.0,0.428848
CERRADINHO BIOENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,283098.0,283098000.0,0.283098
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,243744.0,243744000.0,0.243744
VITTIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,172608.0,172608000.0,0.172608
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,42546.0,42546000.0,0.042546
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,13784.0,13784000.0,0.013784
RAIZEN ENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,-668519.0,-668519000.0,-0.668519
COSAN S.A.,"Agricultura (Açúcar, Álcool e Cana)",2024,-6554044.0,-6554044000.0,-6.554044
JBS S.A.,Alimentos,2024,9974849.0,9974849000.0,9.974849
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Alimentos,2024,1534602.0,1534602000.0,1.534602
J. MACEDO S.A.,Alimentos,2024,775816.0,775816000.0,0.775816
CAMIL ALIMENTOS S.A.,Alimentos,2024,714145.0,714145000.0,0.714145
CARAMURU ALIMENTOS S.A.,Alimentos,2024,511933.0,511933000.0,0.511933
BOA SAFRA SEMENTES S.A.,Alimentos,2024,505460.0,505460000.0,0.50546
GRANJA FARIA S.A.,Alimentos,2024,427467.0,427467000.0,0.427467
MARFRIG GLOBAL FOODS S.A.,Alimentos,2024,259624.0,259624000.0,0.259624
MADERO INDÚSTRIA E COMÉRCIO S.A.,Alimentos,2024,153945.0,153945000.0,0.153945
CONSERVAS ODERICH S.A.,Alimentos,2024,127711.0,127711000.0,0.127711
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,Alimentos,2024,-158275.0,-158275000.0,-0.158275
ZAMP SA,Alimentos,2024,-289145.0,-289145000.0,-0.289145
MINERVA S.A.,Alimentos,2024,-1168273.0,-1168273000.0,-1.168273
BCO BRASIL S.A.,Bancos,2024,62337155.0,62337155000.0,62.337155
BCO BRADESCO S.A.,Bancos,2024,32044918.0,32044918000.0,32.044918
BCO SANTANDER (BRASIL) S.A.,Bancos,2024,22912575.0,22912575000.0,22.912575
BCO DAYCOVAL S.A.,Bancos,2024,2809377.0,2809377000.0,2.809377
BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Bancos,2024,1740232.0,1740232000.0,1.740232
BCO MERCANTIL DO BRASIL S.A.,Bancos,2024,905995.0,905995000.0,0.905995
BANESTES S.A. - BCO EST ESPIRITO SANTO,Bancos,2024,752437.0,752437000.0,0.752437
BRB BANCO DE BRASILIA S.A.,Bancos,2024,547192.0,547192000.0,0.547192
BANCO RCI BRASIL S.A.,Bancos,2024,541700.0,541700000.0,0.5417
AMBEV S.A.,Bebidas e Fumo,2024,59614822.0,59614822000.0,59.614822
SOLAR BEBIDAS S.A.,Bebidas e Fumo,2024,2642415.0,2642415000.0,2.642415
"B3 S.A. - BRASIL, BOLSA, BALCÃO",Bolsas de Valores/Mercadorias e Futuros,2024,17418406.0,17418406000.0,17.418406
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Brinquedos e Lazer,2024,2969504.0,2969504000.0,2.969504
BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.,Brinquedos e Lazer,2024,21119.0,21119000.0,0.021119
T4F ENTRETENIMENTO S.A.,Brinquedos e Lazer,2024,-10043.0,-10043000.0,-0.010043
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,Brinquedos e Lazer,2024,-46072.0,-46072000.0,-0.046072
TOTVS S.A.,Comunicação e Informática,2024,1499878.0,1499878000.0,1.499878
VALID SOLUÇÕES S.A.,Comunicação e Informática,2024,590270.0,590270000.0,0.59027
SENIOR SISTEMAS S.A.,Comunicação e Informática,2024,370680.0,370680000.0,0.37068
POSITIVO TECNOLOGIA S.A.,Comunicação e Informática,2024,335920.0,335920000.0,0.33592
BRQ SOLUCOES EM INFORMATICA S.A.,Comunicação e Informática,2024,265426.0,265426000.0,0.265426
BEMOBI MOBILE TECH S.A.,Comunicação e Informática,2024,207052.0,207052000.0,0.207052
NEOGRID PARTICIPAÇÕES S.A.,Comunicação e Informática,2024,-28245.0,-28245000.0,-0.028245
LWSA S/A,Comunicação e Informática,2024,-31541.0,-31541000.0,-0.031541
BIONEXO S.A.,Comunicação e Informática,2024,-33680.0,-33680000.0,-0.03368
MÉLIUZ S.A.,Comunicação e Informática,2024,-36886.0,-36886000.0,-0.036886
CLEAR SALE S.A.,Comunicação e Informática,2024,-56615.0,-56615000.0,-0.056615
DOTZ S.A.,Comunicação e Informática,2024,-76990.0,-76990000.0,-0.07699
ECONOMATICA S.A.,Comunicação e Informática,2024,-330592.0,-330592000.0,-0.330592
GRUPO MULTILASER S.A.,Comunicação e Informática,2024,-1157411.0,-1157411000.0,-1.157411
VIVARA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),2024,1022638499.0,1022638499000.0,1022.638499
VIBRA ENERGIA S/A,Comércio (Atacado e Varejo),2024,22266000.0,22266000000.0,22.266
AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,Comércio (Atacado e Varejo),2024,12018000.0,12018000000.0,12.018
RAIA DROGASIL S.A.,Comércio (Atacado e Varejo),2024,4597032.0,4597032000.0,4.597032
LOJAS RENNER S.A.,Comércio (Atacado e Varejo),2024,4345854.0,4345854000.0,4.345854
RAÍZEN S.A.,Comércio (Atacado e Varejo),2024,3117459.0,3117459000.0,3.117459
INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA,Comércio (Atacado e Varejo),2024,1073970.0,1073970000.0,1.07397
GRUPO SBF S.A.,Comércio (Atacado e Varejo),2024,704646.0,704646000.0,0.704646
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,Comércio (Atacado e Varejo),2024,681652.0,681652000.0,0.681652
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,Comércio (Atacado e Varejo),2024,651815.0,651815000.0,0.651815
TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,Comércio (Atacado e Varejo),2024,598692.0,598692000.0,0.598692
ALLIED TECNOLOGIA S.A.,Comércio (Atacado e Varejo),2024,535952.0,535952000.0,0.535952
BTG PACTUAL COMMODITIES SERTRADING S.A.,Comércio (Atacado e Varejo),2024,497535.0,497535000.0,0.497535
GRUPO FARTURA DE HORTIFRUT S.A.,Comércio (Atacado e Varejo),2024,429068.0,429068000.0,0.429068
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,Comércio (Atacado e Varejo),2024,396828.0,396828000.0,0.396828
CPX DISTRIBUIDORA S.A.,Comércio (Atacado e Varejo),2024,388908.0,388908000.0,0.388908
LUPO S.A.,Comércio (Atacado e Varejo),2024,344724.0,344724000.0,0.344724
EMPREENDIMENTOS PAGUE MENOS S.A.,Comércio (Atacado e Varejo),2024,211766.0,211766000.0,0.211766
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,Comércio (Atacado e Varejo),2024,200671.0,200671000.0,0.200671
GRAZZIOTIN S.A.,Comércio (Atacado e Varejo),2024,200301.0,200301000.0,0.200301
UNIÃO PET PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),2024,175533.0,175533000.0,0.175533
TECHNOS S.A.,Comércio (Atacado e Varejo),2024,121046.0,121046000.0,0.121046
OUROFINO S.A.,Comércio (Atacado e Varejo),2024,84353.0,84353000.0,0.084353
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),2024,47219.0,47219000.0,0.047219
LOJAS QUERO QUERO S.A.,Comércio (Atacado e Varejo),2024,39650.0,39650000.0,0.03965
HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,Comércio (Atacado e Varejo),2024,28548.0,28548000.0,0.028548
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,Comércio (Atacado e Varejo),2024,16781.0,16781000.0,0.016781
FARMÁCIA E DROGARIA NISSEI S.A.,Comércio (Atacado e Varejo),2024,-30746.0,-30746000.0,-0.030746
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),2024,-52814.0,-52814000.0,-0.052814
W2W E-COMMERCE DE VINHOS S.A.,Comércio (Atacado e Varejo),2024,-67310.0,-67310000.0,-0.06731
ENJOEI S.A.,Comércio (Atacado e Varejo),2024,-76906.0,-76906000.0,-0.076906
CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,Comércio (Atacado e Varejo),2024,-247304.0,-247304000.0,-0.247304
GRUPO TOKY S.A. - EM RECUPERAÇÃO JUDICIAL,Comércio (Atacado e Varejo),2024,-249226.0,-249226000.0,-0.249226
MAGAZINE LUIZA S.A.,Comércio (Atacado e Varejo),2024,-530387.0,-530387000.0,-0.530387
MARISA LOJAS S.A.,Comércio (Atacado e Varejo),2024,-836537.0,-836537000.0,-0.836537
CM HOSPITALAR S.A,Comércio (Atacado e Varejo),2024,-1055575.0,-1055575000.0,-1.055575
GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,Comércio (Atacado e Varejo),2024,-1444206.0,-1444206000.0,-1.444206
INFRACOMMERCE CXAAS S.A.,Comércio (Atacado e Varejo),2024,-2051015.0,-2051015000.0,-2.051015
AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,Comércio (Atacado e Varejo),2024,-3387304.0,-3387304000.0,-3.387304
GRUPO CASAS BAHIA S.A.,Comércio (Atacado e Varejo),2024,-7340000.0,-7340000000.0,-7.34
CIA BRASILEIRA DE DISTRIBUICAO,Comércio (Atacado e Varejo),2024,-9074000.0,-9074000000.0,-9.074
VOTORANTIM CIMENTOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,3691576.0,3691576000.0,3.691576
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,"Construção Civil, Mat. Constr. e Decoração",2024,3026752.0,3026752000.0,3.026752
DEXCO S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,1971290.0,1971290000.0,1.97129
YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,"Construção Civil, Mat. Constr. e Decoração",2024,1714894.0,1714894000.0,1.714894
CURY CONSTRUTORA E INCORPORADORA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,1194423.0,1194423000.0,1.194423
DIRECIONAL ENGENHARIA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,1114545.0,1114545000.0,1.114545
MOURA DUBEUX ENGENHARIA S/A,"Construção Civil, Mat. Constr. e Decoração",2024,813342.0,813342000.0,0.813342
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,667480.0,667480000.0,0.66748
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,639075.0,639075000.0,0.639075
EUCATEX S.A. INDUSTRIA E COMERCIO,"Construção Civil, Mat. Constr. e Decoração",2024,620217.0,620217000.0,0.620217
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,"Construção Civil, Mat. Constr. e Decoração",2024,539338.0,539338000.0,0.539338
HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,402740.0,402740000.0,0.40274
CONSTRUTORA METROCASA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,385022.0,385022000.0,0.385022
PACAEMBU CONSTRUTORA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,367227.0,367227000.0,0.367227
EVEN CONSTRUTORA E INCORPORADORA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,363141.0,363141000.0,0.363141
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,"Construção Civil, Mat. Constr. e Decoração",2024,350608.0,350608000.0,0.350608
HELBOR EMPREENDIMENTOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,335861.0,335861000.0,0.335861
ETERNIT S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,166041.0,166041000.0,0.166041
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,164520.0,164520000.0,0.16452
CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,"Construção Civil, Mat. Constr. e Decoração",2024,163737.0,163737000.0,0.163737
KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,136684.0,136684000.0,0.136684
BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,115269.0,115269000.0,0.115269
PATRIMAR ENGENHARIA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,114664.0,114664000.0,0.114664
PRINER SERVIÇOS INDUSTRIAIS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,105794.0,105794000.0,0.105794
INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,104481.0,104481000.0,0.104481
TIGRE S.A. PARTICIPAÇÕES,"Construção Civil, Mat. Constr. e Decoração",2024,86514.0,86514000.0,0.086514
EMCCAMP RESIDENCIAL S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,45585.0,45585000.0,0.045585
UNICASA INDÚSTRIA DE MÓVEIS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,27616.0,27616000.0,0.027616
SONDOTECNICA ENGENHARIA SOLOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,26779.0,26779000.0,0.026779
CONSTRUTORA ADOLPHO LINDENBERG S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,17628.0,17628000.0,0.017628
CONSTRUTORA TENDA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-1799.0,-1799000.0,-0.001799
EZ INC INCORPORAÇÕES S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-9881.0,-9881000.0,-0.009881
FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-13484.0,-13484000.0,-0.013484
YUNY INCORPORADORA HOLDING S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-21987.0,-21987000.0,-0.021987
URBA DESENVOLVIMENTO URBANO S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-66803.0,-66803000.0,-0.066803
VIVER INCORPORADORA E CONSTRUTORA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-113203.0,-113203000.0,-0.113203
PBG S/A,"Construção Civil, Mat. Constr. e Decoração",2024,-137120.0,-137120000.0,-0.13712
GAFISA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-236193.0,-236193000.0,-0.236193
JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,"Construção Civil, Mat. Constr. e Decoração",2024,-289257.0,-289257000.0,-0.289257
AZEVEDO E TRAVASSOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-317296.0,-317296000.0,-0.317296
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-331653.0,-331653000.0,-0.331653
TECNISA S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-412640.0,-412640000.0,-0.41264
ALPHAVILLE S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-495767.0,-495767000.0,-0.495767
MRV ENGENHARIA E PARTICIPACOES S.A.,"Construção Civil, Mat. Constr. e Decoração",2024,-500536.0,-500536000.0,-0.500536
INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,"Construção Civil, Mat. Constr. e Decoração",2024,-682756.0,-682756000.0,-0.682756
INSPIRALI EDUCAÇÃO S.A.,Educação,2024,687893.0,687893000.0,0.687893
VITRU EDUCAÇÃO S.A.,Educação,2024,411423.0,411423000.0,0.411423
CRUZEIRO DO SUL EDUCACIONAL S.A.,Educação,2024,244761.0,244761000.0,0.244761
ATOM EDUCAÇÃO E EDITORA S.A.,Educação,2024,603.0,603000.0,0.000603
ANIMA HOLDING S.A.,Educação,2024,-8728.0,-8728000.0,-0.008728
SER EDUCACIONAL S.A.,Educação,2024,-29206.0,-29206000.0,-0.029206
IRANI PAPEL E EMBALAGEM S.A.,Embalagens,2024,687953.0,687953000.0,0.687953
ALIPERTI S.A.,"Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana)",2024,67397.0,67397000.0,0.067397
GRANBIO INVESTIMENTOS S.A.,"Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana)",2024,-50500.0,-50500000.0,-0.0505
BRF S.A.,Emp. Adm. Part. - Alimentos,2024,1823052.0,1823052000.0,1.823052
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,Emp. Adm. Part. - Alimentos,2024,51160.0,51160000.0,0.05116
MINUPAR PARTICIPACOES S.A.,Emp. Adm. Part. - Alimentos,2024,23959.0,23959000.0,0.023959
BRBI BR PARTNERS S.A,Emp. Adm. Part. - Bancos,2024,348754.0,348754000.0,0.348754
QUALITY SOFTWARE S.A.,Emp. Adm. Part. - Comunicação e Informática,2024,45514461.0,45514461000.0,45.514461
CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Comunicação e Informática,2024,449195.0,449195000.0,0.449195
ELETROMIDIA S.A.,Emp. Adm. Part. - Comunicação e Informática,2024,238456.0,238456000.0,0.238456
VOKE S.A.,Emp. Adm. Part. - Comunicação e Informática,2024,34097.0,34097000.0,0.034097
ALLOS S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,8611776.0,8611776000.0,8.611776
BR MALLS PARTICIPACOES S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,6326462.0,6326462000.0,6.326462
GRUPO MATEUS S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,5139064.0,5139064000.0,5.139064
ATACADÃO S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,2602000.0,2602000000.0,2.602
IGUATEMI S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,708810.0,708810000.0,0.70881
ALMEIDA JUNIOR SHOPPING CENTERS S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,326402.0,326402000.0,0.326402
CANTU STORE S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,174575.0,174575000.0,0.174575
VESTE S.A. ESTILO,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024,23444.0,23444000.0,0.023444
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024,4723080.0,4723080000.0,4.72308
JHSF PARTICIPACOES S.A.,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024,1359410.0,1359410000.0,1.35941
SYN PROP & TECH S.A.,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024,1330984.0,1330984000.0,1.330984
PDG REALTY S.A. EMPREEND E PARTICIPACOES,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024,689546.0,689546000.0,0.689546
